app_id,tag
598330,2D
598330,Action
598330,Base Building
598330,Building
598330,Casual
598330,City Builder
598330,Early Access
598330,Economy
598330,Flight
598330,Free to Play
598330,Funny
598330,Indie
598330,Management
598330,Multiplayer
598330,Pixel Graphics
598330,Resource Management
598330,Sandbox
598330,Simulation
598330,Singleplayer
598330,Strategy
598810,3D
598810,Addictive
598810,Atmospheric
598810,Board Game
598810,Casual
598810,Family Friendly
598810,Local Multiplayer
598810,Medieval
598810,Multiplayer
598810,Puzzle
598810,Puzzle Platformer
598810,PvP
598810,Replay Value
598810,Singleplayer
598810,Strategy
598810,Tabletop
598810,Top-Down
598810,Turn-Based
598810,Turn-Based Strategy
598810,Turn-Based Tactics
598960,2D
598960,3D
598960,Difficult
598960,Early Access
598960,Economy
598960,Historical
598960,Isometric
598960,Level Editor
598960,Management
598960,Moddable
598960,Open World
598960,Procedural Generation
598960,Realistic
598960,Resource Management
598960,RTS
598960,Sandbox
598960,Simulation
598960,Strategy
598960,Trains
598960,Transportation
598980,Adventure
598980,Arcade
598980,Atmospheric
598980,Casual
598980,Character Customization
598980,Early Access
598980,Family Friendly
598980,First-Person
598980,Funny
598980,Gambling
598980,Indie
598980,Life Sim
598980,Multiplayer
598980,Open World
598980,Physics
598980,Realistic
598980,Sandbox
598980,Simulation
598980,Singleplayer
598980,Survival
599080,Action
599080,Atmospheric
599080,Co-op
599080,Early Access
599080,First-Person
599080,FPS
599080,Horror
599080,Indie
599080,Multiplayer
599080,Online Co-Op
599080,Procedural Generation
599080,Psychological Horror
599080,Simulation
599080,Singleplayer
599080,Stealth
599080,Story Rich
599080,Survival
599080,Survival Horror
599140,2D
599140,Adventure
599140,Agriculture
599140,Building
599140,Crafting
599140,Dark
599140,Dark Humor
599140,Fantasy
599140,Gore
599140,Indie
599140,Management
599140,Medieval
599140,Mystery
599140,Pixel Graphics
599140,RPG
599140,Sandbox
599140,Simulation
599140,Singleplayer
599140,Story Rich
599140,Violent
600090,2D
600090,Action
600090,Adventure
600090,Anime
600090,Female Protagonist
600090,Great Soundtrack
600090,Horror
600090,Indie
600090,Multiple Endings
600090,Mystery
600090,Nudity
600090,Psychological Horror
600090,Sexual Content
600090,Side Scroller
600090,Singleplayer
600090,Story Rich
600090,Survival
600090,Survival Horror
600090,Violent
600090,Visual Novel
600480,3D
600480,Building
600480,Capitalism
600480,Casual
600480,Creature Collector
600480,Cute
600480,Economy
600480,Family Friendly
600480,Fishing
600480,Indie
600480,Isometric
600480,Management
600480,Moddable
600480,Relaxing
600480,Resource Management
600480,Sandbox
600480,Simulation
600480,Singleplayer
600480,Strategy
600480,Underwater
600750,Action
600750,Adventure
600750,Casual
600750,Free to Play
600750,Multiplayer
600750,RPG
600750,Sci-fi
600750,Singleplayer
600750,Space
600750,Strategy
601050,Action
601050,Adventure
601050,Anime
601050,Character Customization
601050,Co-op
601050,Gore
601050,Great Soundtrack
601050,Hack and Slash
601050,Horror
601050,JRPG
601050,Multiplayer
601050,Musou
601050,Nudity
601050,Online Co-Op
601050,Open World
601050,RPG
601050,Sexual Content
601050,Singleplayer
601050,Story Rich
601050,Third Person
601150,Action
601150,Adventure
601150,Anime
601150,Character Action Game
601150,Classic
601150,Controller
601150,Demons
601150,Difficult
601150,Gore
601150,Great Soundtrack
601150,Hack and Slash
601150,Multiplayer
601150,Nudity
601150,Sexual Content
601150,Singleplayer
601150,Spectacle fighter
601150,Story Rich
601150,Stylized
601150,Third Person
601150,Violent
601430,Action
601430,Adventure
601430,Atmospheric
601430,Dark
601430,First-Person
601430,Gore
601430,Great Soundtrack
601430,Horror
601430,Open World
601430,Psychological Horror
601430,Shooter
601430,Singleplayer
601430,Stealth
601430,Story Rich
601430,Survival
601430,Survival Horror
601430,Third Person
601430,Third-Person Shooter
601430,Violent
601430,Zombies
601510,Action
601510,Adventure
601510,Anime
601510,Card Game
601510,Casual
601510,Competitive
601510,Free to Play
601510,Great Soundtrack
601510,Massively Multiplayer
601510,Memes
601510,MMORPG
601510,Multiplayer
601510,Online Co-Op
601510,Psychological Horror
601510,RPG
601510,Simulation
601510,Singleplayer
601510,Strategy
601510,Trading Card Game
601510,Turn-Based
601840,2D
601840,Card Battler
601840,Card Game
601840,Choices Matter
601840,Choose Your Own Adventure
601840,Comic Book
601840,Dark Humor
601840,Deckbuilding
601840,Hand-drawn
601840,Multiple Endings
601840,Roguelike
601840,Roguelike Deckbuilder
601840,Roguelite
601840,RPG
601840,Sci-fi
601840,Singleplayer
601840,Story Rich
601840,Strategy
601840,Turn-Based
601840,Turn-Based Combat
602320,3D
602320,Building
602320,Casual
602320,Driving
602320,Family Friendly
602320,Indie
602320,Level Editor
602320,Management
602320,Minimalist
602320,Multiple Endings
602320,Puzzle
602320,Quick-Time Events
602320,Real Time Tactics
602320,Relaxing
602320,Simulation
602320,Singleplayer
602320,Strategy
602320,Stylized
602320,Trains
602320,Transportation
602520,2D
602520,Adventure
602520,Anime
602520,Atmospheric
602520,Casual
602520,Cats
602520,Cute
602520,Dating Sim
602520,Funny
602520,Great Soundtrack
602520,Hentai
602520,Indie
602520,NSFW
602520,Nudity
602520,Replay Value
602520,Romance
602520,Sexual Content
602520,Singleplayer
602520,Story Rich
602520,Visual Novel
602700,2D
602700,Abstract
602700,Action
602700,Arcade
602700,Arena Shooter
602700,Bullet Hell
602700,Colorful
602700,Destruction
602700,Difficult
602700,Local Co-Op
602700,Moddable
602700,Pixel Graphics
602700,Retro
602700,Score Attack
602700,Shoot 'Em Up
602700,Shooter
602700,Space
602700,Top-Down
602700,Top-Down Shooter
602700,Twin Stick Shooter
602960,2D
602960,Action
602960,Co-op
602960,Difficult
602960,Early Access
602960,Gore
602960,Horror
602960,Management
602960,Moddable
602960,Multiplayer
602960,Naval
602960,Sci-fi
602960,Simulation
602960,Singleplayer
602960,Strategy
602960,Submarine
602960,Survival
602960,Survival Horror
602960,Underwater
602960,Violent
603390,Adventure
603390,Casual
603390,Clicker
603390,Early Access
603390,Great Soundtrack
603390,Idler
603390,Indie
603390,Logic
603390,Minimalist
603390,Programming
603390,Puzzle
603390,Retro
603390,RPG
603390,Singleplayer
603390,Text-Based
603750,Adventure
603750,Casual
603750,Fantasy
603750,Indie
603750,JRPG
603750,RPG
603750,RPGMaker
603750,Story Rich
603750,Strategy
603850,Alternate History
603850,Casual
603850,Diplomacy
603850,Grand Strategy
603850,Historical
603850,Indie
603850,Multiplayer
603850,Open World
603850,Political
603850,Political Sim
603850,Politics
603850,Sandbox
603850,Simulation
603850,Singleplayer
603850,Strategy
603850,Turn-Based
603850,Turn-Based Strategy
603850,War
603850,World War I
603850,World War II
603960,2D
603960,Action
603960,Action Roguelike
603960,Arena Shooter
603960,Bullet Hell
603960,Difficult
603960,Dungeon Crawler
603960,Indie
603960,Perma Death
603960,Pixel Graphics
603960,Procedural Generation
603960,Replay Value
603960,Retro
603960,Roguelike
603960,Roguelite
603960,Shoot 'Em Up
603960,Shooter
603960,Singleplayer
603960,Top-Down
603960,Twin Stick Shooter
604240,3D
604240,Action
604240,Arena Shooter
604240,Cartoon
604240,Cartoony
604240,Character Customization
604240,Co-op
604240,Colorful
604240,First-Person
604240,FPS
604240,Funny
604240,Indie
604240,Multiplayer
604240,Online Co-Op
604240,PvE
604240,PvP
604240,Shooter
604240,Singleplayer
604240,Stylized
604240,Team-Based
604500,Action
604500,Arcade
604500,Arena Shooter
604500,Casual
604500,Early Access
604500,Family Friendly
604500,Free to Play
604500,Funny
604500,Massively Multiplayer
604500,MMORPG
604500,Modern
604500,Multiplayer
604500,Open World
604500,Shooter
604500,Simulation
604500,Singleplayer
604500,Tactical RPG
604500,Tanks
604500,War
604500,World War II
604540,Action
604540,America
604540,Atmospheric
604540,Crime
604540,Female Protagonist
604540,Historical
604540,Isometric
604540,Management
604540,Noir
604540,RPG
604540,Sandbox
604540,Simulation
604540,Singleplayer
604540,Strategy
604540,Strategy RPG
604540,Tactical
604540,Turn-Based
604540,Turn-Based Combat
604540,Turn-Based Strategy
604540,Turn-Based Tactics
605230,2D
605230,Adventure
605230,Crime
605230,Cyberpunk
605230,Detective
605230,Early Access
605230,Education
605230,Hacking
605230,Immersive Sim
605230,Indie
605230,Logic
605230,Massively Multiplayer
605230,Programming
605230,PvP
605230,Realistic
605230,Sandbox
605230,Simulation
605230,Strategy
605230,Text-Based
605230,Typing
606150,2D
606150,Action
606150,Action Roguelike
606150,Action RPG
606150,Adventure
606150,Character Action Game
606150,Controller
606150,Dungeon Crawler
606150,Exploration
606150,Fantasy
606150,Hack and Slash
606150,Management
606150,Pixel Graphics
606150,Procedural Generation
606150,Roguelike
606150,Roguelite
606150,RPG
606150,Simulation
606150,Singleplayer
606150,Top-Down
606280,Action
606280,Action-Adventure
606280,Adventure
606280,Atmospheric
606280,Dark
606280,Dark Fantasy
606280,Difficult
606280,Fantasy
606280,Female Protagonist
606280,Gore
606280,Hack and Slash
606280,Open World
606280,Post-apocalyptic
606280,Puzzle
606280,RPG
606280,Singleplayer
606280,Souls-like
606280,Story Rich
606280,Third Person
606280,Violent
606710,3D Platformer
606710,Action
606710,Action-Adventure
606710,Adventure
606710,Cartoony
606710,Classic
606710,Colorful
606710,Cult Classic
606710,Great Soundtrack
606710,Level Editor
606710,Moddable
606710,Mythology
606710,Open World
606710,Platformer
606710,Puzzle Platformer
606710,RPG
606710,Singleplayer
606710,Third Person
606800,Base Building
606800,Building
606800,Capitalism
606800,Casual
606800,Clicker
606800,Crafting
606800,Early Access
606800,Economy
606800,Family Friendly
606800,Great Soundtrack
606800,Indie
606800,Isometric
606800,Management
606800,Moddable
606800,Real-Time with Pause
606800,Resource Management
606800,Sandbox
606800,Simulation
606800,Singleplayer
606800,Strategy
606880,Action
606880,Action RPG
606880,Action-Adventure
606880,Adventure
606880,Atmospheric
606880,Character Customization
606880,Choices Matter
606880,Fantasy
606880,Female Protagonist
606880,Magic
606880,Mature
606880,Multiplayer
606880,Nudity
606880,Open World
606880,Romance
606880,RPG
606880,Sexual Content
606880,Singleplayer
606880,Story Rich
606880,Third Person
607050,4 Player Local
607050,Co-op
607050,Co-op Campaign
607050,Controller
607050,Family Friendly
607050,Indie
607050,Local Co-Op
607050,Local Multiplayer
607050,Multiplayer
607050,Online Co-Op
607050,Pixel Graphics
607050,PvP
607050,Singleplayer
607050,Strategy
607050,Strategy RPG
607050,Tactical
607050,Tactical RPG
607050,Turn-Based
607050,Turn-Based Strategy
607050,Turn-Based Tactics
607080,3D Platformer
607080,Action
607080,Action-Adventure
607080,Adventure
607080,Arcade
607080,Cartoony
607080,Colorful
607080,Comedy
607080,Controller
607080,Cult Classic
607080,Funny
607080,Great Soundtrack
607080,Platformer
607080,Psychedelic
607080,Psychological
607080,Sequel
607080,Singleplayer
607080,Story Rich
607080,Surreal
607080,Third Person
607890,Action
607890,Adventure
607890,Anime
607890,Casual
607890,Character Customization
607890,Co-op
607890,Dating Sim
607890,Hack and Slash
607890,JRPG
607890,Massively Multiplayer
607890,Mature
607890,Memes
607890,MMORPG
607890,Multiplayer
607890,Nudity
607890,Open World
607890,RPG
607890,Sexual Content
607890,Singleplayer
607890,Visual Novel
609320,2.5D
609320,Action
609320,Action-Adventure
609320,Adventure
609320,Atmospheric
609320,Cinematic
609320,Driving
609320,Experience
609320,Exploration
609320,Indie
609320,Nature
609320,Platformer
609320,Post-apocalyptic
609320,Puzzle
609320,Puzzle Platformer
609320,Short
609320,Singleplayer
609320,Steampunk
609320,Story Rich
609320,Survival
610080,2D
610080,Addictive
610080,Adventure
610080,Base Building
610080,Building
610080,Casual
610080,City Builder
610080,Clicker
610080,Fantasy
610080,Free to Play
610080,Idler
610080,Indie
610080,Multiplayer
610080,Pixel Graphics
610080,Point & Click
610080,Resource Management
610080,RPG
610080,Simulation
610080,Singleplayer
610080,Strategy
610180,4 Player Local
610180,Board Game
610180,Casual
610180,Co-op
610180,Comedy
610180,Family Friendly
610180,Funny
610180,Great Soundtrack
610180,Indie
610180,Local Co-Op
610180,Local Multiplayer
610180,Multiplayer
610180,Party
610180,Party Game
610180,Strategy
610180,Trivia
610370,Action
610370,Adventure
610370,Assassin
610370,Atmospheric
610370,Difficult
610370,Great Soundtrack
610370,Historical
610370,Indie
610370,Isometric
610370,Real Time Tactics
610370,RTS
610370,Singleplayer
610370,Stealth
610370,Strategy
610370,Survival
610370,Tactical
610370,Third Person
610370,Top-Down
610370,Violent
610370,Western
610860,Action
610860,Adventure
610860,Anime
610860,Classic
610860,First-Person
610860,FPS
610860,Gore
610860,Mechs
610860,Sci-fi
610860,Shooter
610860,Strategy
611160,3D
611160,Action
611160,Action RPG
611160,Action-Adventure
611160,Adventure
611160,Archery
611160,Co-op
611160,Co-op Campaign
611160,Dungeon Crawler
611160,Fantasy
611160,First-Person
611160,Hack and Slash
611160,Inventory Management
611160,Loot
611160,Nudity
611160,PvE
611160,RPG
611160,Singleplayer
611160,Swordplay
611160,VR
611500,Action
611500,Arena Shooter
611500,Classic
611500,Competitive
611500,Difficult
611500,Early Access
611500,eSports
611500,Fast-Paced
611500,First-Person
611500,FPS
611500,Free to Play
611500,Gore
611500,Hero Shooter
611500,Horror
611500,Lovecraftian
611500,Multiplayer
611500,Sci-fi
611500,Shooter
611500,Singleplayer
611500,Violent
611660,Action
611660,Adventure
611660,Atmospheric
611660,Base Building
611660,Building
611660,Character Customization
611660,First-Person
611660,FPS
611660,Gore
611660,Great Soundtrack
611660,Open World
611660,Post-apocalyptic
611660,RPG
611660,Sexual Content
611660,Shooter
611660,Singleplayer
611660,Stealth
611660,Survival
611660,Violent
611660,VR
611670,Action
611670,Adventure
611670,Atmospheric
611670,Character Customization
611670,Dragons
611670,Exploration
611670,Fantasy
611670,First-Person
611670,Great Soundtrack
611670,Magic
611670,Memes
611670,Moddable
611670,Open World
611670,RPG
611670,Sexual Content
611670,Singleplayer
611670,Stealth
611670,Story Rich
611670,VR
611670,Walking Simulator
611760,2D
611760,Adventure
611760,Atmospheric
611760,Choices Matter
611760,Great Soundtrack
611760,Horror
611760,Indie
611760,Mystery
611760,Pixel Graphics
611760,Point & Click
611760,Post-apocalyptic
611760,Puzzle
611760,Replay Value
611760,Retro
611760,Sci-fi
611760,Singleplayer
611760,Story Rich
611760,Strategy
611760,Survival
611760,Thriller
611790,3D
611790,Adventure
611790,Choices Matter
611790,Choose Your Own Adventure
611790,Cinematic
611790,Comedy
611790,Drama
611790,Female Protagonist
611790,LGBTQ+
611790,Life Sim
611790,Mature
611790,Multiple Endings
611790,NSFW
611790,Nudity
611790,Puzzle
611790,Sandbox
611790,Sexual Content
611790,Simulation
611790,Singleplayer
611790,Story Rich
612300,Classic
612300,RTS
612300,Singleplayer
612300,Strategy
612300,World War II
612390,2D
612390,Action
612390,Action-Adventure
612390,Adventure
612390,Difficult
612390,Exploration
612390,Female Protagonist
612390,Great Soundtrack
612390,Indie
612390,Metroidvania
612390,Pixel Graphics
612390,Platformer
612390,Singleplayer
612390,Souls-like
612470,Atmospheric
612470,Difficult
612470,Early Access
612470,Education
612470,Free to Play
612470,Gore
612470,Horror
612470,Indie
612470,Management
612470,Medical Sim
612470,Multiplayer
612470,Outbreak Sim
612470,Post-apocalyptic
612470,RTS
612470,Sandbox
612470,Sexual Content
612470,Simulation
612470,Singleplayer
612470,Strategy
612470,Zombies
612720,Atmospheric
612720,Building
612720,Crafting
612720,Early Access
612720,Economy
612720,Fantasy
612720,Historical
612720,Indie
612720,Life Sim
612720,Management
612720,Medical Sim
612720,Medieval
612720,Open World
612720,RPG
612720,Sandbox
612720,Simulation
612720,Singleplayer
612720,Strategy
612720,Strategy RPG
612720,Trading
612880,Action
612880,Adventure
612880,Alternate History
612880,Atmospheric
612880,Comedy
612880,Dystopian
612880,First-Person
612880,FPS
612880,Gore
612880,Great Soundtrack
612880,Multiplayer
612880,Nudity
612880,Open World
612880,Sci-fi
612880,Shooter
612880,Singleplayer
612880,Stealth
612880,Story Rich
612880,Violent
612880,World War II
613100,3D
613100,Base Building
613100,Building
613100,Casual
613100,Design & Illustration
613100,Economy
613100,Education
613100,Family Friendly
613100,First-Person
613100,Immersive Sim
613100,Indie
613100,Management
613100,Moddable
613100,Multiplayer
613100,Realistic
613100,Relaxing
613100,Replay Value
613100,Sandbox
613100,Simulation
613100,Singleplayer
613830,2D
613830,Action
613830,Adventure
613830,Anime
613830,Classic
613830,Cult Classic
613830,Fantasy
613830,Great Soundtrack
613830,JRPG
613830,Multiple Endings
613830,Pixel Graphics
613830,Replay Value
613830,Retro
613830,RPG
613830,Sci-fi
613830,Silent Protagonist
613830,Singleplayer
613830,Story Rich
613830,Time Travel
613830,Turn-Based
613880,Building
613880,City Builder
613880,Family Friendly
613880,Management
613880,Multiplayer
613880,Sandbox
613880,Simulation
613880,Singleplayer
614570,Action
614570,Adventure
614570,Assassin
614570,Atmospheric
614570,Choices Matter
614570,Dark
614570,Fantasy
614570,Female Protagonist
614570,First-Person
614570,FPS
614570,Gore
614570,Immersive Sim
614570,Magic
614570,Open World
614570,Parkour
614570,Singleplayer
614570,Stealth
614570,Steampunk
614570,Story Rich
614570,Violent
615120,1980s
615120,3D
615120,Action
615120,Action Roguelike
615120,Bullet Hell
615120,Cyberpunk
615120,Difficult
615120,Dungeon Crawler
615120,Early Access
615120,First-Person
615120,FPS
615120,Indie
615120,Pixel Graphics
615120,Procedural Generation
615120,Retro
615120,Roguelike
615120,Roguelite
615120,Shooter
615120,Singleplayer
615120,VR
615770,1990's
615770,2.5D
615770,2D
615770,Adventure
615770,Atmospheric
615770,Based On A Novel
615770,Casual
615770,Classic
615770,Cult Classic
615770,Detective
615770,Exploration
615770,Female Protagonist
615770,Funny
615770,Great Soundtrack
615770,Mouse only
615770,Mystery
615770,Point & Click
615770,Puzzle
615770,Retro
615770,Story Rich
615780,2.5D
615780,2D
615780,Adventure
615780,Atmospheric
615780,Based On A Novel
615780,Casual
615780,Classic
615780,Detective
615780,Exploration
615780,Family Friendly
615780,Female Protagonist
615780,Funny
615780,Great Soundtrack
615780,Hidden Object
615780,Mouse only
615780,Point & Click
615780,Puzzle
615780,Retro
615780,Story Rich
615780,Visual Novel
616560,Action
616560,Adventure
616560,Atmospheric
616560,Early Access
616560,Fantasy
616560,Funny
616560,Gore
616560,Indie
616560,Medieval
616560,Memes
616560,Open World
616560,Sandbox
616560,Simulation
616560,Singleplayer
616560,Strategy
616560,Survival
616560,Third Person
616560,Violent
616560,War
616560,Zombies
616720,Animation & Modeling
616720,Anime
616720,FPS
616720,Mature
616720,Sexual Content
616720,Software
616720,Utilities
617160,Action
617160,Adventure
617160,Atmospheric
617160,Dark
617160,Dating Sim
617160,Episodic
617160,First-Person
617160,Gore
617160,Horror
617160,Indie
617160,Multiplayer
617160,Nudity
617160,Psychological Horror
617160,Puzzle
617160,Sexual Content
617160,Singleplayer
617160,Story Rich
617160,Survival Horror
617160,VR
617160,Walking Simulator
617290,Action
617290,Adventure
617290,Atmospheric
617290,Co-op
617290,Dark Fantasy
617290,Difficult
617290,Horror
617290,Lovecraftian
617290,Multiplayer
617290,Online Co-Op
617290,Post-apocalyptic
617290,Procedural Generation
617290,Replay Value
617290,RPG
617290,Shooter
617290,Singleplayer
617290,Souls-like
617290,Survival
617290,Third-Person Shooter
617290,Violent
617480,Adventure
617480,Atmospheric
617480,CRPG
617480,Dungeon Crawler
617480,Fantasy
617480,Great Soundtrack
617480,Indie
617480,Isometric
617480,Lore-Rich
617480,Party-Based RPG
617480,Real Time Tactics
617480,Real-Time
617480,Real-Time with Pause
617480,Realistic
617480,RPG
617480,Singleplayer
617480,Story Rich
617480,Strategy
617480,Turn-Based
617670,2D
617670,Action
617670,Beautiful
617670,Casual
617670,Cute
617670,Difficult
617670,Education
617670,Fast-Paced
617670,Horror
617670,Indie
617670,Logic
617670,Minimalist
617670,Physics
617670,Psychological Horror
617670,Puzzle
617670,Relaxing
617670,Short
617670,Singleplayer
617670,Strategy
617670,Trading Card Game
617830,Action
617830,Adventure
617830,Artificial Intelligence
617830,Atmospheric
617830,Bullet Time
617830,Cinematic
617830,Combat
617830,Cyberpunk
617830,First-Person
617830,FPS
617830,Hero Shooter
617830,Minimalist
617830,Old School
617830,Puzzle
617830,Retro
617830,Sci-fi
617830,Shooter
617830,Singleplayer
617830,Time Manipulation
617830,VR
619150,2D
619150,Building
619150,Cats
619150,Coding
619150,Dynamic Narration
619150,Education
619150,Indie
619150,Intentionally Awkward Controls
619150,Investigation
619150,Logic
619150,Programming
619150,Puzzle
619150,Sandbox
619150,Science
619150,Simulation
619150,Singleplayer
619150,Transhumanism
619150,Underground
619390,1990's
619390,2.5D
619390,2D Platformer
619390,Action
619390,Action-Adventure
619390,Adventure
619390,Combat
619390,Conspiracy
619390,Dark
619390,Dark Humor
619390,Dystopian
619390,Lore-Rich
619390,Multiple Endings
619390,Platformer
619390,Puzzle
619390,Puzzle Platformer
619390,Realistic
619390,Sci-fi
619390,Stealth
619390,Story Rich
619500,Adventure
619500,Atmospheric
619500,Building
619500,Crafting
619500,Early Access
619500,Exploration
619500,Fantasy
619500,Immersive
619500,Inventory Management
619500,Mining
619500,Nature
619500,Open World
619500,Open World Survival Craft
619500,Procedural Generation
619500,Realistic
619500,Relaxing
619500,Sandbox
619500,Singleplayer
619500,Voxel
619500,VR
619820,2D
619820,Action
619820,Action Roguelike
619820,Action RPG
619820,Adventure
619820,Character Customization
619820,Class-Based
619820,Combat
619820,Dungeon Crawler
619820,Fantasy
619820,Hack and Slash
619820,Medieval
619820,Multiplayer
619820,Pixel Graphics
619820,Procedural Generation
619820,Retro
619820,Roguelike
619820,Roguelite
619820,RPG
619820,Top-Down
620590,Action
620590,Atmospheric
620590,Base Building
620590,City Builder
620590,Co-op
620590,Gore
620590,Great Soundtrack
620590,Historical
620590,Local Multiplayer
620590,Medieval
620590,Multiplayer
620590,Real Time Tactics
620590,Real-Time
620590,RTS
620590,Singleplayer
620590,Strategy
620590,Tactical
620590,Vikings
620590,Violent
620590,War
620620,Adventure
620620,Board Game
620620,Character Customization
620620,Class-Based
620620,Family Friendly
620620,Grid-Based Movement
620620,Massively Multiplayer
620620,MMORPG
620620,Naval Combat
620620,Nostalgia
620620,Pirates
620620,RPG
620620,Sailing
620620,Story Rich
620620,Strategy
620620,Tactical
620620,Tactical RPG
620620,Turn-Based Combat
620620,Turn-Based Strategy
620620,Turn-Based Tactics
620980,Action
620980,Casual
620980,Difficult
620980,Early Access
620980,Fast-Paced
620980,First-Person
620980,Futuristic
620980,Games Workshop
620980,Great Soundtrack
620980,Indie
620980,Moddable
620980,Multiplayer
620980,Music
620980,Music-Based Procedural Generation
620980,PvP
620980,Rhythm
620980,Singleplayer
620980,Sports
620980,Swordplay
620980,VR
621060,3D
621060,Atmospheric
621060,Building
621060,Casual
621060,Education
621060,First-Person
621060,Funny
621060,Hardware
621060,Immersive Sim
621060,Indie
621060,Inventory Management
621060,Life Sim
621060,Management
621060,Modern
621060,Puzzle
621060,Realistic
621060,Relaxing
621060,Sandbox
621060,Simulation
621060,Singleplayer
621830,Arcade
621830,Automobile Sim
621830,Driving
621830,Massively Multiplayer
621830,Multiplayer
621830,Offroad
621830,Open World
621830,PvP
621830,Racing
621830,Realistic
621830,Replay Value
621830,Sequel
621830,Simulation
621830,Singleplayer
621830,Split Screen
621830,Sports
621830,Turn-Based Tactics
621830,VR
622220,Action
622220,Adventure
622220,Anime
622220,Beat 'em up
622220,Cute
622220,Dating Sim
622220,Fantasy
622220,Female Protagonist
622220,Hack and Slash
622220,Hentai
622220,JRPG
622220,Multiplayer
622220,Musou
622220,Nudity
622220,Open World
622220,RPG
622220,Sexual Content
622220,Singleplayer
622220,Story Rich
622220,Visual Novel
622650,Action
622650,Adventure
622650,Atmospheric
622650,Cartoon
622650,Cartoony
622650,Cute
622650,Dark
622650,First-Person
622650,Free to Play
622650,Funny
622650,Great Soundtrack
622650,Horror
622650,Indie
622650,Mystery
622650,Psychological Horror
622650,Puzzle
622650,Singleplayer
622650,Story Rich
622650,Survival Horror
622650,Violent
622720,Casual
622720,Clicker
622720,Comedy
622720,Crafting
622720,Crime
622720,Economy
622720,Great Soundtrack
622720,Indie
622720,Management
622720,Medical Sim
622720,Realistic
622720,Resource Management
622720,Simulation
622720,Singleplayer
622720,Strategy
624270,3D
624270,Adventure
624270,Atmospheric
624270,Detective
624270,Drama
624270,Exploration
624270,Female Protagonist
624270,First-Person
624270,Horror
624270,Investigation
624270,Mystery
624270,Narration
624270,Open World
624270,Puzzle
624270,Realistic
624270,Singleplayer
624270,Story Rich
624270,Supernatural
624270,Thriller
624270,Walking Simulator
624970,Action
624970,Co-op
624970,First-Person
624970,FPS
624970,Mature
624970,Multiplayer
624970,Real-Time
624970,Remake
624970,RTS
624970,Sci-fi
624970,Shooter
624970,Singleplayer
624970,Space
624970,Strategy
624970,Tanks
624970,Violent
625960,2D
625960,Dark Fantasy
625960,Difficult
625960,Dungeon Crawler
625960,Early Access
625960,Indie
625960,Medieval
625960,Open World Survival Craft
625960,Pixel Graphics
625960,Procedural Generation
625960,Replay Value
625960,Roguelike
625960,RPG
625960,Sandbox
625960,Singleplayer
625960,Strategy
625960,Survival
625960,Tabletop
625960,Turn-Based
625960,Turn-Based Combat
626690,Action
626690,Anime
626690,Character Customization
626690,Co-op
626690,Fantasy
626690,FPS
626690,Great Soundtrack
626690,JRPG
626690,MMORPG
626690,Multiplayer
626690,Nudity
626690,Online Co-Op
626690,Open World
626690,RPG
626690,Sexual Content
626690,Shooter
626690,Singleplayer
626690,Third Person
626690,Third-Person Shooter
626690,Visual Novel
627270,2.5D
627270,2D Fighter
627270,Action
627270,Arcade
627270,Beat 'em up
627270,Character Customization
627270,Comic Book
627270,Competitive
627270,Controller
627270,Difficult
627270,Fighting
627270,Great Soundtrack
627270,Local Multiplayer
627270,Multiplayer
627270,Online Co-Op
627270,PvP
627270,Singleplayer
627270,Story Rich
627270,Superhero
627270,Violent
627690,2D
627690,Action
627690,Action-Adventure
627690,Adventure
627690,Casual
627690,Clicker
627690,Dungeon Crawler
627690,Dungeons & Dragons
627690,Fantasy
627690,Free to Play
627690,Funny
627690,Idler
627690,Indie
627690,Loot
627690,Magic
627690,Management
627690,Puzzle
627690,RPG
627690,Singleplayer
627690,Strategy
628200,Adventure
628200,Capitalism
628200,Dark Comedy
628200,Economy
628200,First-Person
628200,Immersive
628200,Immersive Sim
628200,Indie
628200,Management
628200,Minimalist
628200,Point & Click
628200,Political
628200,Psychological Horror
628200,Realistic
628200,Satire
628200,Simulation
628200,Singleplayer
628200,Strategy
628200,Trading
628200,Villain Protagonist
628670,Action
628670,Action RPG
628670,Adventure
628670,Atmospheric
628670,Co-op
628670,Co-op Campaign
628670,Dark
628670,Difficult
628670,Hack and Slash
628670,Horror
628670,Indie
628670,Lovecraftian
628670,Multiplayer
628670,Psychological Horror
628670,RPG
628670,Sci-fi
628670,Singleplayer
628670,Souls-like
628670,Split Screen
628670,Third Person
628770,2D
628770,Colorful
628770,Controller
628770,Cute
628770,Difficult
628770,Dungeon Crawler
628770,Fantasy
628770,Female Protagonist
628770,Loot
628770,Mystery Dungeon
628770,Pixel Graphics
628770,Roguelike
628770,RPG
628770,Tactical
628770,Top-Down
628770,Traditional Roguelike
628770,Turn-Based
628770,Turn-Based Combat
628770,Turn-Based Strategy
628770,Turn-Based Tactics
629520,Anime
629520,Audio Production
629520,Free to Play
629520,Indie
629520,Mature
629520,Music
629520,NSFW
629520,Psychological
629520,Singleplayer
629520,Software
629520,Utilities
629520,World War I
629730,Action
629730,Adventure
629730,Early Access
629730,Fantasy
629730,Fighting
629730,First-Person
629730,Games Workshop
629730,Gore
629730,Indie
629730,Magic
629730,Medieval
629730,Moddable
629730,Physics
629730,RPG
629730,Sandbox
